iteration,accepted_updates,status,linearization_refreshed,mean_mse_gradient_norm,lambda,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
21302,16379,accepted,1,1.45359e-06,2.68968e-11,8.83469e-11,1.09418e-10,1.09418e-10,0.462737,0.0297353,0.431277,0.010799,0.0324144,0.0108423,0.021572,,best_validation_checkpoint_0.bin
21303,16379,rejected,1,5.75378e-06,2.68968e-10,8.83469e-11,1.09418e-10,1.09418e-10,0.507803,0.0296546,0.476375,0.0105318,0.0109407,0.0109405,0,,
21304,16380,accepted,0,5.75378e-06,1.34484e-10,8.83369e-11,1.09431e-10,1.09418e-10,0,0,0,0.0115619,0.0329916,0.0110607,0.0219309,,
21305,16381,accepted,1,2.35922e-07,6.72421e-11,8.83321e-11,1.09421e-10,1.09418e-10,0.477019,0.0289891,0.446183,0.0107806,0.032792,0.0110267,0.0217653,,
21306,16382,accepted,1,9.34294e-07,3.3621e-11,8.83251e-11,1.09398e-10,1.09398e-10,0.461405,0.0289327,0.430665,0.0102416,0.0323661,0.0108841,0.0214818,,best_validation_checkpoint_1.bin
21307,16382,rejected,1,3.69883e-06,3.3621e-10,8.83251e-11,1.09398e-10,1.09398e-10,0.518867,0.0292682,0.487848,0.011061,0.0108632,0.0108629,0,,
21308,16383,accepted,0,3.69883e-06,1.68105e-10,8.832e-11,1.09407e-10,1.09398e-10,0,0,0,0.0103679,0.0327469,0.0110885,0.0216584,,
21309,16384,accepted,1,1.51452e-07,8.40526e-11,8.83161e-11,1.094e-10,1.09398e-10,0.529278,0.0287236,0.498764,0.0106781,0.0323315,0.0109066,0.0214249,,
21310,16385,accepted,1,5.99559e-07,4.20263e-11,8.83094e-11,1.09382e-10,1.09382e-10,0.550957,0.0292781,0.519883,0.0113079,0.0332198,0.0111682,0.0220515,,best_validation_checkpoint_0.bin
21311,16385,rejected,1,2.37836e-06,4.20263e-10,8.83094e-11,1.09382e-10,1.09382e-10,0.537486,0.0313844,0.504355,0.0103341,0.0110466,0.0110463,0,,
21312,16386,accepted,0,2.37836e-06,2.10131e-10,8.83066e-11,1.09388e-10,1.09382e-10,0,0,0,0.0113802,0.0324177,0.0108189,0.0215987,,
21313,16387,accepted,1,9.68713e-08,1.05066e-10,8.83034e-11,1.09382e-10,1.09382e-10,0.527396,0.0319148,0.493663,0.0097826,0.0331896,0.0112692,0.0219203,,
21314,16388,accepted,1,3.83982e-07,5.25329e-11,8.82976e-11,1.09369e-10,1.09369e-10,0.511077,0.0301041,0.479166,0.010549,0.0332946,0.011042,0.0222526,,best_validation_checkpoint_1.bin
21315,16389,accepted,1,1.52522e-06,2.62664e-11,8.82927e-11,1.09338e-10,1.09338e-10,0.557308,0.0304313,0.525011,0.0109794,0.0323403,0.0108678,0.0214724,,best_validation_checkpoint_0.bin
21316,16389,rejected,1,6.04612e-06,2.62664e-10,8.82927e-11,1.09338e-10,1.09338e-10,0.518565,0.0310887,0.485582,0.0117386,0.0110821,0.0110819,0,,
21317,16390,accepted,0,6.04612e-06,1.31332e-10,8.82819e-11,1.09352e-10,1.09338e-10,0,0,0,0.0112925,0.0333813,0.0115964,0.0217848,,
21318,16391,accepted,1,2.48123e-07,6.56661e-11,8.82771e-11,1.09341e-10,1.09338e-10,0.532078,0.0302223,0.499845,0.0109235,0.032911,0.0110535,0.0218574,,
21319,16392,accepted,1,9.81873e-07,3.2833e-11,8.82702e-11,1.09317e-10,1.09317e-10,0.527516,0.0300398,0.495672,0.0111367,0.0324102,0.0108966,0.0215135,,best_validation_checkpoint_1.bin
21320,16392,rejected,1,3.88787e-06,3.2833e-10,8.82702e-11,1.09317e-10,1.09317e-10,0.502893,0.0312694,0.469782,0.0111644,0.0112722,0.011272,0,,
21321,16393,accepted,0,3.88787e-06,1.64165e-10,8.82647e-11,1.09327e-10,1.09317e-10,0,0,0,0.01198,0.0332786,0.0112811,0.0219973,,
21322,16394,accepted,1,1.5897e-07,8.20826e-11,8.82608e-11,1.09319e-10,1.09317e-10,0.528267,0.0306374,0.495876,0.010409,0.0324589,0.0108942,0.0215647,,
21323,16395,accepted,1,6.29636e-07,4.10413e-11,8.8254e-11,1.09301e-10,1.09301e-10,0.512507,0.0304851,0.480286,0.0112457,0.032874,0.0110119,0.0218621,,best_validation_checkpoint_0.bin
21324,16395,rejected,1,2.49554e-06,4.10413e-10,8.8254e-11,1.09301e-10,1.09301e-10,0.511624,0.0317154,0.478083,0.0108319,0.0109883,0.010988,0,,
21325,16396,accepted,0,2.49554e-06,2.05206e-10,8.8251e-11,1.09308e-10,1.09301e-10,0,0,0,0.0113064,0.0326195,0.0110003,0.0216192,,
21326,16397,accepted,1,1.01768e-07,1.02603e-10,8.82478e-11,1.09302e-10,1.09301e-10,0.494786,0.0299853,0.463053,0.0103062,0.0323475,0.0108918,0.0214556,,
21327,16398,accepted,1,4.03284e-07,5.13016e-11,8.82418e-11,1.09288e-10,1.09288e-10,0.497358,0.0291559,0.466382,0.010783,0.033115,0.0109602,0.0221547,,best_validation_checkpoint_1.bin
21328,16399,accepted,1,1.60033e-06,2.56508e-11,8.82375e-11,1.09256e-10,1.09256e-10,0.496512,0.0301353,0.464566,0.0112347,0.0329802,0.0110757,0.0219043,,best_validation_checkpoint_0.bin
21329,16399,rejected,1,6.33817e-06,2.56508e-10,8.82375e-11,1.09256e-10,1.09256e-10,0.490878,0.0300745,0.459068,0.0111162,0.0109135,0.0109133,0,,
21330,16400,accepted,0,6.33817e-06,1.28254e-10,8.82258e-11,1.0927e-10,1.09256e-10,0,0,0,0.0110702,0.0326586,0.0108848,0.0217737,,
21331,16401,accepted,1,2.60783e-07,6.4127e-11,8.82208e-11,1.0926e-10,1.09256e-10,0.517676,0.0296256,0.486199,0.0109692,0.0328184,0.0110514,0.0217668,,
21332,16402,accepted,1,1.031e-06,3.20635e-11,8.82141e-11,1.09235e-10,1.09235e-10,0.519978,0.0293644,0.488847,0.0110427,0.0323013,0.0108585,0.0214428,,best_validation_checkpoint_1.bin
21333,16402,rejected,1,4.08179e-06,3.20635e-10,8.82141e-11,1.09235e-10,1.09235e-10,0.530157,0.0292515,0.499177,0.0100561,0.0108518,0.0108515,0,,
21334,16403,accepted,0,4.08179e-06,1.60318e-10,8.82082e-11,1.09245e-10,1.09235e-10,0,0,0,0.010574,0.0328499,0.0108403,0.0220095,,
21335,16404,accepted,1,1.67187e-07,8.01588e-11,8.82042e-11,1.09237e-10,1.09235e-10,0.510689,0.0297371,0.479184,0.0110185,0.0323423,0.0108628,0.0214794,,
21336,16405,accepted,1,6.61311e-07,4.00794e-11,8.81974e-11,1.09218e-10,1.09218e-10,0.516425,0.0298933,0.484738,0.0104377,0.0328734,0.0109465,0.0219268,,best_validation_checkpoint_0.bin
21337,16405,rejected,1,2.62366e-06,4.00794e-10,8.81974e-11,1.09218e-10,1.09218e-10,0.515794,0.0301339,0.48365,0.0106805,0.0108642,0.0108639,0,,
21338,16406,accepted,0,2.62366e-06,2.00397e-10,8.81941e-11,1.09225e-10,1.09218e-10,0,0,0,0.0107143,0.0323939,0.0108666,0.0215272,,
21339,16407,accepted,1,1.06959e-07,1.00198e-10,8.81909e-11,1.09219e-10,1.09218e-10,0.514129,0.0290771,0.483186,0.0106138,0.0325377,0.0110604,0.0214771,,
21340,16408,accepted,1,4.23738e-07,5.00992e-11,8.81849e-11,1.09205e-10,1.09205e-10,0.503836,0.0288677,0.473116,0.0111064,0.0330309,0.0111869,0.0218438,,best_validation_checkpoint_1.bin
21341,16409,accepted,1,1.68144e-06,2.50496e-11,8.81811e-11,1.09173e-10,1.09173e-10,0.518126,0.0318381,0.484472,0.011225,0.0322862,0.0108267,0.0214594,,best_validation_checkpoint_0.bin
21342,16409,rejected,1,6.65744e-06,2.50496e-10,8.81811e-11,1.09173e-10,1.09173e-10,0.496746,0.0325361,0.462472,0.0105041,0.0111707,0.0111704,0,,
21343,16410,accepted,0,6.65744e-06,1.25248e-10,8.81684e-11,1.09187e-10,1.09173e-10,0,0,0,0.0116409,0.0329182,0.0111197,0.0217985,,
21344,16411,accepted,1,2.74087e-07,6.26241e-11,8.81634e-11,1.09176e-10,1.09173e-10,0.484084,0.0288975,0.453356,0.010787,0.0322233,0.0108375,0.0213856,,
21345,16412,accepted,1,1.08261e-06,3.1312e-11,8.81567e-11,1.09151e-10,1.09151e-10,0.494166,0.0309613,0.461448,0.010233,0.0322701,0.0108012,0.0214689,,best_validation_checkpoint_1.bin
21346,16412,rejected,1,4.28766e-06,3.1312e-10,8.81567e-11,1.09151e-10,1.09151e-10,0.511976,0.0280662,0.482157,0.0120688,0.0110991,0.0110988,0,,
21347,16413,accepted,0,4.28766e-06,1.5656e-10,8.81505e-11,1.09161e-10,1.09151e-10,0,0,0,0.010067,0.0328083,0.0110192,0.021789,,
21348,16414,accepted,1,1.7544e-07,7.82801e-11,8.81463e-11,1.09153e-10,1.09151e-10,0.56453,0.0289348,0.533827,0.0121298,0.0327983,0.0110494,0.0217488,,
21349,16415,accepted,1,6.94095e-07,3.914e-11,8.81395e-11,1.09133e-10,1.09133e-10,0.472414,0.0288972,0.441839,0.0118289,0.0327026,0.0110207,0.0216818,,best_validation_checkpoint_0.bin
21350,16415,rejected,1,2.74933e-06,3.914e-10,8.81395e-11,1.09133e-10,1.09133e-10,0.498979,0.0295407,0.467606,0.0112999,0.0109675,0.0109671,0,,
21351,16416,accepted,0,2.74933e-06,1.957e-10,8.81361e-11,1.09141e-10,1.09133e-10,0,0,0,0.0113866,0.0322409,0.0107834,0.0214575,,
21352,16417,accepted,1,1.12359e-07,9.78501e-11,8.81328e-11,1.09135e-10,1.09133e-10,0.504612,0.0285824,0.474279,0.0104431,0.0325228,0.0108226,0.0217001,,
21353,16418,accepted,1,4.44681e-07,4.8925e-11,8.81267e-11,1.0912e-10,1.0912e-10,0.520925,0.0291759,0.490031,0.0105323,0.0326797,0.0109838,0.0216958,,best_validation_checkpoint_1.bin
21354,16419,accepted,1,1.76402e-06,2.44625e-11,8.81236e-11,1.09087e-10,1.09087e-10,0.497997,0.0302531,0.465918,0.0106562,0.0323313,0.0109104,0.0214207,,best_validation_checkpoint_0.bin
21355,16419,rejected,1,6.98897e-06,2.44625e-10,8.81236e-11,1.09087e-10,1.09087e-10,0.503511,0.0293085,0.472323,0.0107927,0.0108525,0.0108523,0,,
21356,16420,accepted,0,6.98897e-06,1.22313e-10,8.81098e-11,1.09102e-10,1.09087e-10,0,0,0,0.0116891,0.0325395,0.0109328,0.0216067,,
21357,16421,accepted,1,2.8766e-07,6.11563e-11,8.81047e-11,1.09091e-10,1.09087e-10,0.498476,0.0285986,0.468066,0.0108608,0.0326256,0.0109253,0.0217002,,
21358,16422,accepted,1,1.13621e-06,3.05781e-11,8.80982e-11,1.09064e-10,1.09064e-10,0.477702,0.0293679,0.446568,0.0103833,0.0326911,0.0109813,0.0217097,,best_validation_checkpoint_1.bin
21359,16422,rejected,1,4.49111e-06,3.05781e-10,8.80982e-11,1.09064e-10,1.09064e-10,0.499182,0.0290043,0.468346,0.010465,0.0108807,0.0108805,0,,
21360,16423,accepted,0,4.49111e-06,1.52891e-10,8.80915e-11,1.09076e-10,1.09064e-10,0,0,0,0.0111535,0.0322385,0.0108106,0.0214278,,
21361,16424,accepted,1,1.84468e-07,7.64454e-11,8.80873e-11,1.09067e-10,1.09064e-10,0.501395,0.029747,0.469837,0.0108297,0.0324573,0.0109743,0.0214829,,
21362,16425,accepted,1,7.29296e-07,3.82227e-11,8.80804e-11,1.09047e-10,1.09047e-10,0.510974,0.0291186,0.480011,0.010533,0.0328565,0.0110115,0.0218449,,best_validation_checkpoint_0.bin
21363,16425,rejected,1,2.88596e-06,3.82227e-10,8.80804e-11,1.09047e-10,1.09047e-10,0.508873,0.0306902,0.476439,0.010033,0.0110761,0.0110758,0,,
21364,16426,accepted,0,2.88596e-06,1.91113e-10,8.80768e-11,1.09054e-10,1.09047e-10,0,0,0,0.0123869,0.0329129,0.0112915,0.0216213,,
21365,16427,accepted,1,1.17998e-07,9.55567e-11,8.80734e-11,1.09048e-10,1.09047e-10,0.469926,0.0286385,0.439427,0.0108392,0.0309376,0.0108782,0.0200592,,
21366,16428,accepted,1,4.67233e-07,4.77784e-11,8.80672e-11,1.09033e-10,1.09033e-10,0.484596,0.0295169,0.453308,0.0105116,0.0322877,0.0108862,0.0214014,,best_validation_checkpoint_1.bin
21367,16429,accepted,1,1.85113e-06,2.38892e-11,8.80649e-11,1.09e-10,1.09e-10,0.497761,0.0313841,0.464571,0.0110518,0.0324781,0.0108236,0.0216545,,best_validation_checkpoint_0.bin
21368,16429,rejected,1,7.32746e-06,2.38892e-10,8.80649e-11,1.09e-10,1.09e-10,0.486295,0.0292428,0.455205,0.0110769,0.0107751,0.0107748,0,,
21369,16430,accepted,0,7.32746e-06,1.19446e-10,8.80499e-11,1.09015e-10,1.09e-10,0,0,0,0.0104915,0.0325179,0.0108998,0.0216181,,
21370,16431,accepted,1,3.02264e-07,5.97229e-11,8.80447e-11,1.09003e-10,1.09e-10,0.465973,0.0290324,0.435073,0.0107464,0.0325343,0.0109452,0.0215891,,
21371,16432,accepted,1,1.19362e-06,2.98615e-11,8.80385e-11,1.08976e-10,1.08976e-10,0.509306,0.0293808,0.478145,0.0106217,0.0323508,0.0108807,0.0214699,,best_validation_checkpoint_1.bin
21372,16432,rejected,1,4.71296e-06,2.98615e-10,8.80385e-11,1.08976e-10,1.08976e-10,0.476463,0.0304445,0.444246,0.0107323,0.0108611,0.0108609,0,,
21373,16433,accepted,0,4.71296e-06,1.49307e-10,8.80312e-11,1.08988e-10,1.08976e-10,0,0,0,0.0106216,0.0325848,0.0109022,0.0216826,,
21374,16434,accepted,1,1.93613e-07,7.46537e-11,8.80269e-11,1.08979e-10,1.08976e-10,0.478485,0.0292329,0.447508,0.0099217,0.0322689,0.0108098,0.021459,,
21375,16435,accepted,1,7.64406e-07,3.73268e-11,8.80201e-11,1.08958e-10,1.08958e-10,0.499144,0.029355,0.46785,0.0115629,0.0330046,0.0110582,0.0219463,,best_validation_checkpoint_0.bin
21376,16435,rejected,1,3.0273e-06,3.73268e-10,8.80201e-11,1.08958e-10,1.08958e-10,0.47447,0.0299175,0.442672,0.0111917,0.0108977,0.0108975,0,,
21377,16436,accepted,0,3.0273e-06,1.86634e-10,8.80162e-11,1.08966e-10,1.08958e-10,0,0,0,0.0117504,0.0327536,0.0109176,0.0218359,,
21378,16437,accepted,1,1.23925e-07,9.33171e-11,8.80128e-11,1.08959e-10,1.08958e-10,0.480093,0.0295614,0.448808,0.0107984,0.0309882,0.0108966,0.0200914,,
21379,16438,accepted,1,4.89905e-07,4.66586e-11,8.80065e-11,1.08944e-10,1.08944e-10,0.528045,0.0284685,0.497763,0.0105946,0.0328029,0.0111738,0.021629,,best_validation_checkpoint_1.bin
21380,16439,accepted,1,1.94205e-06,2.33293e-11,8.8005e-11,1.0891e-10,1.0891e-10,0.512975,0.0313133,0.479878,0.0102554,0.0323759,0.0109106,0.0214653,,best_validation_checkpoint_0.bin
21381,16439,rejected,1,7.67906e-06,2.33293e-10,8.8005e-11,1.0891e-10,1.0891e-10,0.4968,0.0314542,0.462947,0.012414,0.0113743,0.011374,0,,
21382,16440,accepted,0,7.67906e-06,1.16646e-10,8.79888e-11,1.08925e-10,1.0891e-10,0,0,0,0.0110816,0.0329751,0.0113128,0.0216621,,
21383,16441,accepted,1,3.17398e-07,5.83232e-11,8.79835e-11,1.08913e-10,1.0891e-10,0.50052,0.033071,0.465486,0.0109122,0.0333023,0.0112011,0.0221011,,
21384,16442,accepted,1,1.25131e-06,2.91616e-11,8.79775e-11,1.08886e-10,1.08886e-10,0.524744,0.0297734,0.493051,0.0117877,0.0327815,0.0110549,0.0217264,,best_validation_checkpoint_1.bin
21385,16442,rejected,1,4.94654e-06,2.91616e-10,8.79775e-11,1.08886e-10,1.08886e-10,0.517598,0.032531,0.483209,0.0103579,0.0109531,0.0109528,0,,
21386,16443,accepted,0,4.94654e-06,1.45808e-10,8.79697e-11,1.08898e-10,1.08886e-10,0,0,0,0.011374,0.0331038,0.0110128,0.0220908,,
21387,16444,accepted,1,2.03182e-07,7.2904e-11,8.79653e-11,1.08889e-10,1.08886e-10,0.502763,0.0341141,0.46675,0.0141109,0.0356194,0.0112855,0.0243339,,
21388,16445,accepted,1,8.02316e-07,3.6452e-11,8.79584e-11,1.08867e-10,1.08867e-10,0.543742,0.0352918,0.506564,0.0112773,0.0338203,0.01207,0.0217501,,best_validation_checkpoint_0.bin
21389,16445,rejected,1,3.17276e-06,3.6452e-10,8.79584e-11,1.08867e-10,1.08867e-10,0.534731,0.0343059,0.49822,0.0126452,0.0110472,0.0110469,0,,
21390,16446,accepted,0,3.17276e-06,1.8226e-10,8.79544e-11,1.08876e-10,1.08867e-10,0,0,0,0.0122395,0.0328152,0.0110365,0.0217787,,
21391,16447,accepted,1,1.2993e-07,9.113e-11,8.79508e-11,1.08869e-10,1.08867e-10,0.516765,0.0301057,0.484777,0.0116164,0.0342993,0.0115238,0.0227753,,
21392,16448,accepted,1,5.13272e-07,4.5565e-11,8.79445e-11,1.08852e-10,1.08852e-10,0.552269,0.0358615,0.514385,0.014999,0.03312,0.0114362,0.0216837,,best_validation_checkpoint_1.bin
21393,16449,accepted,1,2.036e-06,2.27825e-11,8.79439e-11,1.08819e-10,1.08819e-10,0.530104,0.035114,0.492997,0.0122914,0.0330155,0.0111328,0.0218826,,best_validation_checkpoint_0.bin
21394,16449,rejected,1,8.04949e-06,2.27825e-10,8.79439e-11,1.08819e-10,1.08819e-10,0.544192,0.0334205,0.509026,0.0102602,0.0112683,0.0112681,0,,
21395,16450,accepted,0,8.04949e-06,1.13912e-10,8.79263e-11,1.08834e-10,1.08819e-10,0,0,0,0.0124304,0.0345525,0.0120893,0.0224631,,
21396,16451,accepted,1,3.33244e-07,5.69562e-11,8.7921e-11,1.08821e-10,1.08819e-10,0.55177,0.0320954,0.517918,0.0104826,0.0338421,0.0119036,0.0219383,,
21397,16452,accepted,1,1.31279e-06,2.84781e-11,8.79152e-11,1.08793e-10,1.08793e-10,0.521384,0.0312483,0.487573,0.0119641,0.034947,0.0130427,0.0219043,,best_validation_checkpoint_1.bin
21398,16452,rejected,1,5.18683e-06,2.84781e-10,8.79152e-11,1.08793e-10,1.08793e-10,0.5492,0.0330994,0.514233,0.0111194,0.0109947,0.0109943,0,,
21399,16453,accepted,0,5.18683e-06,1.42391e-10,8.79068e-11,1.08805e-10,1.08793e-10,0,0,0,0.0126986,0.0330194,0.0112654,0.021754,,
21400,16454,accepted,1,2.1297e-07,7.11953e-11,8.79023e-11,1.08796e-10,1.08793e-10,0.542942,0.0302778,0.510892,0.0108238,0.0339005,0.010906,0.0229944,,
21401,16455,accepted,1,8.40653e-07,3.55977e-11,8.78955e-11,1.08774e-10,1.08774e-10,0.531325,0.0325553,0.496943,0.0122811,0.0327626,0.0110703,0.0216922,,best_validation_checkpoint_0.bin
21402,16455,rejected,1,3.32608e-06,3.55977e-10,8.78955e-11,1.08774e-10,1.08774e-10,0.531103,0.0298105,0.49938,0.0115021,0.0110547,0.0110544,0,,
21403,16456,accepted,0,3.32608e-06,1.77988e-10,8.78911e-11,1.08783e-10,1.08774e-10,0,0,0,0.0131157,0.0326874,0.0110026,0.0216846,,
21404,16457,accepted,1,1.36345e-07,8.89941e-11,8.78875e-11,1.08776e-10,1.08774e-10,0.504445,0.031832,0.470798,0.0111211,0.0340818,0.0119773,0.0221044,,
21405,16458,accepted,1,5.38579e-07,4.44971e-11,8.78812e-11,1.08759e-10,1.08759e-10,0.516576,0.0310408,0.483678,0.0109442,0.0330442,0.0110783,0.0219658,,best_validation_checkpoint_1.bin
21406,16458,rejected,1,2.13289e-06,4.44971e-10,8.78812e-11,1.08759e-10,1.08759e-10,0.535324,0.0331717,0.500278,0.0128527,0.0111555,0.0111553,0,,
21407,16459,accepted,0,2.13289e-06,2.22485e-10,8.78787e-11,1.08765e-10,1.08759e-10,0,0,0,0.0115196,0.0327185,0.0109494,0.0217689,,
21408,16460,accepted,1,8.71718e-08,1.11243e-10,8.78757e-11,1.08759e-10,1.08759e-10,0.514885,0.0329221,0.480139,0.0113055,0.0329542,0.0110943,0.0218598,,
21409,16461,accepted,1,3.44688e-07,5.56213e-11,8.78703e-11,1.08747e-10,1.08747e-10,0.527567,0.0327018,0.493006,0.0125885,0.0336568,0.0120638,0.0215929,,best_validation_checkpoint_0.bin
21410,16462,accepted,1,1.36781e-06,2.78107e-11,8.78648e-11,1.08718e-10,1.08718e-10,0.531791,0.0343027,0.495603,0.011052,0.0334583,0.0111392,0.022319,,best_validation_checkpoint_1.bin
21411,16462,rejected,1,5.4184e-06,2.78107e-10,8.78648e-11,1.08718e-10,1.08718e-10,0.538701,0.0368987,0.500041,0.0119602,0.0111644,0.0111641,0,,
21412,16463,accepted,0,5.4184e-06,1.39053e-10,8.78558e-11,1.0873e-10,1.08718e-10,0,0,0,0.0121791,0.0330073,0.0110654,0.0219418,,
21413,16464,accepted,1,2.22919e-07,6.95267e-11,8.78512e-11,1.08721e-10,1.08718e-10,0.528383,0.0303203,0.496043,0.011143,0.0337828,0.011134,0.0226487,,
21414,16465,accepted,1,8.79232e-07,3.47633e-11,8.78444e-11,1.08698e-10,1.08698e-10,0.560231,0.0328299,0.525428,0.0126637,0.0324743,0.010839,0.0216352,,best_validation_checkpoint_0.bin
21415,16465,rejected,1,3.48515e-06,3.47633e-10,8.78444e-11,1.08698e-10,1.08698e-10,0.554221,0.0331098,0.518886,0.0128897,0.0112117,0.0112114,0,,
21416,16466,accepted,0,3.48515e-06,1.73817e-10,8.78398e-11,1.08707e-10,1.08698e-10,0,0,0,0.0112034,0.0329193,0.0113989,0.0215203,,
21417,16467,accepted,1,1.42805e-07,8.69083e-11,8.78361e-11,1.087e-10,1.08698e-10,0.519635,0.0313806,0.486494,0.0120835,0.0329452,0.0110298,0.0219152,,
21418,16468,accepted,1,5.6408e-07,4.34542e-11,8.78297e-11,1.08683e-10,1.08683e-10,0.555763,0.0314916,0.522035,0.0108369,0.0326873,0.011216,0.0214711,,best_validation_checkpoint_1.bin
21419,16468,rejected,1,2.23484e-06,4.34542e-10,8.78297e-11,1.08683e-10,1.08683e-10,0.537208,0.0312421,0.50415,0.0127532,0.0115792,0.011579,0,,
21420,16469,accepted,0,2.23484e-06,2.17271e-10,8.7827e-11,1.08689e-10,1.08683e-10,0,0,0,0.0108252,0.0323538,0.0108024,0.0215513,,
21421,16470,accepted,1,9.14141e-08,1.08635e-10,8.7824e-11,1.08683e-10,1.08683e-10,0.549886,0.0315294,0.516371,0.0119449,0.0335172,0.0110972,0.0224199,,
21422,16471,accepted,1,3.61205e-07,5.43177e-11,8.78185e-11,1.0867e-10,1.0867e-10,0.510818,0.0321183,0.476908,0.0113902,0.0335509,0.01113,0.0224208,,best_validation_checkpoint_0.bin
21423,16472,accepted,1,1.4325e-06,2.71589e-11,8.78133e-11,1.08641e-10,1.08641e-10,0.514005,0.0298779,0.482417,0.0107133,0.0326883,0.0110912,0.021597,,best_validation_checkpoint_1.bin
21424,16472,rejected,1,5.67276e-06,2.71589e-10,8.78133e-11,1.08641e-10,1.08641e-10,0.533008,0.0317349,0.49954,0.0109403,0.0108967,0.0108965,0,,
21425,16473,accepted,0,5.67276e-06,1.35794e-10,8.78036e-11,1.08654e-10,1.08641e-10,0,0,0,0.0122226,0.0327983,0.0110478,0.0217503,,
21426,16474,accepted,1,2.34047e-07,6.78971e-11,8.7799e-11,1.08644e-10,1.08641e-10,0.539151,0.0308949,0.50645,0.0109781,0.0325781,0.0108422,0.0217359,,
21427,16475,accepted,1,9.22114e-07,3.39486e-11,8.77922e-11,1.08621e-10,1.08621e-10,0.520279,0.0309718,0.487247,0.0134689,0.0333241,0.0110715,0.0222525,,best_validation_checkpoint_0.bin
21428,16475,rejected,1,3.65344e-06,3.39486e-10,8.77922e-11,1.08621e-10,1.08621e-10,0.558385,0.0345174,0.522021,0.0116745,0.0109451,0.0109448,0,,
21429,16476,accepted,0,3.65344e-06,1.69743e-10,8.77873e-11,1.0863e-10,1.08621e-10,0,0,0,0.0122311,0.0330074,0.0111915,0.0218158,,
21430,16477,accepted,1,1.49716e-07,8.48714e-11,8.77835e-11,1.08623e-10,1.08621e-10,0.524154,0.0322934,0.489964,0.0111402,0.0330972,0.0112522,0.0218449,,
21431,16478,accepted,1,5.9114e-07,4.24357e-11,8.7777e-11,1.08605e-10,1.08605e-10,0.516714,0.0309211,0.48389,0.0105675,0.0324486,0.0108438,0.0216047,,best_validation_checkpoint_1.bin
21432,16478,rejected,1,2.34043e-06,4.24357e-10,8.7777e-11,1.08605e-10,1.08605e-10,0.483466,0.0312022,0.450468,0.0106921,0.0107957,0.0107953,0,,
21433,16479,accepted,0,2.34043e-06,2.12179e-10,8.77742e-11,1.08611e-10,1.08605e-10,0,0,0,0.0104133,0.032486,0.010912,0.0215739,,
21434,16480,accepted,1,9.57822e-08,1.06089e-10,8.77712e-11,1.08605e-10,1.08605e-10,0.487017,0.0308445,0.454298,0.0110122,0.032558,0.0109673,0.0215906,,
21435,16481,accepted,1,3.78418e-07,5.30446e-11,8.77655e-11,1.08592e-10,1.08592e-10,0.504265,0.0292865,0.473188,0.010789,0.0327745,0.0109598,0.0218146,,best_validation_checkpoint_0.bin
21436,16482,accepted,1,1.49988e-06,2.65223e-11,8.77608e-11,1.08562e-10,1.08562e-10,0.49756,0.0322469,0.463505,0.0109445,0.0325163,0.0108683,0.0216479,,best_validation_checkpoint_1.bin
21437,16482,rejected,1,5.9385e-06,2.65223e-10,8.77608e-11,1.08562e-10,1.08562e-10,0.487857,0.0329451,0.452974,0.0117759,0.0111829,0.0111826,0,,
21438,16483,accepted,0,5.9385e-06,1.32612e-10,8.77503e-11,1.08575e-10,1.08562e-10,0,0,0,0.0109694,0.0325491,0.0110385,0.0215104,,
21439,16484,accepted,1,2.45197e-07,6.63058e-11,8.77456e-11,1.08565e-10,1.08562e-10,0.506646,0.0294853,0.475319,0.011237,0.0324102,0.0108697,0.0215404,,
21440,16485,accepted,1,9.66252e-07,3.31529e-11,8.77389e-11,1.08541e-10,1.08541e-10,0.517455,0.0315936,0.484012,0.0121015,0.0327297,0.0111129,0.0216167,,best_validation_checkpoint_0.bin
21441,16485,rejected,1,3.81676e-06,3.31529e-10,8.77389e-11,1.08541e-10,1.08541e-10,0.504519,0.0325381,0.470146,0.0112791,0.0109788,0.0109785,0,,
21442,16486,accepted,0,3.81676e-06,1.65764e-10,8.77337e-11,1.08551e-10,1.08541e-10,0,0,0,0.011067,0.0325121,0.0110061,0.0215059,,
21443,16487,accepted,1,1.57119e-07,8.28822e-11,8.77298e-11,1.08543e-10,1.08541e-10,0.554542,0.0294732,0.523311,0.010722,0.0329427,0.0112477,0.0216949,,
21444,16488,accepted,1,6.194e-07,4.14411e-11,8.77233e-11,1.08525e-10,1.08525e-10,0.516738,0.0308573,0.484118,0.0111794,0.0333452,0.0110652,0.0222799,,best_validation_checkpoint_1.bin
21445,16488,rejected,1,2.4515e-06,4.14411e-10,8.77233e-11,1.08525e-10,1.08525e-10,0.502133,0.0308261,0.469485,0.0099697,0.0108256,0.0108254,0,,
