iteration,accepted_updates,status,linearization_refreshed,mean_objective_gradient_norm,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
403,309,rejected,1,1.52421e-06,4.78096e-10,5.49504e-11,5.36502e-11,9.64495e-11,9.64495e-11,2.01165,0.103373,1.90654,0.0111844,0.0228846,0.0228844,0,,
404,310,accepted,0,1.52421e-06,2.39048e-10,5.49133e-11,5.36342e-11,9.64082e-11,9.64082e-11,0,0,0,0.0120985,0.067826,0.0457325,0.0220935,,best_validation_checkpoint_0.bin
405,311,accepted,1,1.4454e-07,1.19524e-10,5.48977e-11,5.36118e-11,9.63385e-11,9.63385e-11,2.0827,0.103636,1.97711,0.010606,0.0672965,0.0452816,0.0220148,,best_validation_checkpoint_1.bin
406,312,accepted,1,2.71199e-07,5.97619e-11,5.48764e-11,5.35824e-11,9.6216e-11,9.6216e-11,2.04295,0.104808,1.93629,0.0110186,0.0680228,0.045946,0.0220767,,best_validation_checkpoint_0.bin
407,312,rejected,1,1.00384e-06,5.97619e-10,5.48764e-11,5.35824e-11,9.6216e-11,9.6216e-11,2.09589,0.104888,1.98923,0.0116485,0.0233837,0.0233836,0,,
408,313,accepted,0,1.00384e-06,2.9881e-10,5.48582e-11,5.35789e-11,9.61929e-11,9.61929e-11,0,0,0,0.0138237,0.0681379,0.0461496,0.0219883,,best_validation_checkpoint_1.bin
409,314,accepted,1,9.90233e-08,1.49405e-10,5.48456e-11,5.35614e-11,9.61381e-11,9.61381e-11,2.06776,0.102888,1.96291,0.0107625,0.0669963,0.044985,0.0220113,,best_validation_checkpoint_0.bin
410,315,accepted,1,1.85572e-07,7.47024e-11,5.48243e-11,5.35349e-11,9.6037e-11,9.6037e-11,2.04311,0.105044,1.93626,0.0112939,0.0677938,0.0453597,0.022434,,best_validation_checkpoint_1.bin
411,315,rejected,1,6.56561e-07,7.47024e-10,5.48243e-11,5.35349e-11,9.6037e-11,9.6037e-11,2.03243,0.103387,1.92706,0.0117057,0.0231455,0.0231453,0,,
412,316,accepted,0,6.56561e-07,3.73512e-10,5.48144e-11,5.3535e-11,9.60219e-11,9.60219e-11,0,0,0,0.015028,0.066506,0.0448648,0.021641,,best_validation_checkpoint_0.bin
413,317,accepted,1,6.84214e-08,1.86756e-10,5.48042e-11,5.35215e-11,9.59785e-11,9.59785e-11,2.04828,0.104195,1.94213,0.0112155,0.0671698,0.0451793,0.0219904,,best_validation_checkpoint_1.bin
414,318,accepted,1,1.24324e-07,9.3378e-11,5.47855e-11,5.34995e-11,9.58968e-11,9.58968e-11,2.09821,0.104601,1.99183,0.0117286,0.0670905,0.0451067,0.0219838,,best_validation_checkpoint_0.bin
415,319,accepted,1,4.26901e-07,4.6689e-11,5.47729e-11,5.34687e-11,9.57494e-11,9.57494e-11,2.09536,0.103714,1.98988,0.0113081,0.0674685,0.0453922,0.0220763,,best_validation_checkpoint_1.bin
416,319,rejected,1,1.74478e-06,4.6689e-10,5.47729e-11,5.34687e-11,9.57494e-11,9.57494e-11,2.09275,0.103346,1.98757,0.0123248,0.0232812,0.023281,0,,
417,320,accepted,0,1.74478e-06,2.33445e-10,5.47347e-11,5.34593e-11,9.57153e-11,9.57153e-11,0,0,0,0.0113834,0.0679355,0.0450757,0.0228598,,best_validation_checkpoint_0.bin
418,321,accepted,1,1.85157e-07,1.16723e-10,5.47192e-11,5.34346e-11,9.56441e-11,9.56441e-11,2.02931,0.103324,1.9242,0.0107133,0.0670925,0.0450722,0.0220202,,best_validation_checkpoint_1.bin
419,322,accepted,1,3.17088e-07,5.83613e-11,5.4698e-11,5.34034e-11,9.55194e-11,9.55194e-11,2.06838,0.104491,1.96214,0.0110568,0.0667915,0.0439928,0.0227986,,best_validation_checkpoint_0.bin
420,322,rejected,1,1.11469e-06,5.83613e-10,5.4698e-11,5.34034e-11,9.55194e-11,9.55194e-11,2.12524,0.103476,2.01994,0.0103572,0.0231478,0.0231474,0,,
421,323,accepted,0,1.11469e-06,2.91806e-10,5.46795e-11,5.34035e-11,9.55004e-11,9.55004e-11,0,0,0,0.0109855,0.0666165,0.0447739,0.0218425,,best_validation_checkpoint_1.bin
422,324,accepted,1,1.23468e-07,1.45903e-10,5.46669e-11,5.33846e-11,9.54442e-11,9.54442e-11,2.10365,0.105228,1.99515,0.0120502,0.0674102,0.0454621,0.021948,,best_validation_checkpoint_0.bin
423,325,accepted,1,2.17349e-07,7.29516e-11,5.46456e-11,5.33569e-11,9.53416e-11,9.53416e-11,2.06435,0.103695,1.95886,0.0104091,0.0675772,0.045573,0.0220042,,best_validation_checkpoint_1.bin
424,325,rejected,1,7.31475e-07,7.29516e-10,5.46456e-11,5.33569e-11,9.53416e-11,9.53416e-11,2.05116,0.10482,1.94458,0.0110845,0.0229353,0.022935,0,,
425,326,accepted,0,7.31475e-07,3.64758e-10,5.46356e-11,5.33593e-11,9.53292e-11,9.53292e-11,0,0,0,0.012631,0.0674185,0.0450492,0.0223691,,best_validation_checkpoint_0.bin
426,327,accepted,1,8.30716e-08,1.82379e-10,5.46254e-11,5.33449e-11,9.52849e-11,9.52849e-11,2.01922,0.102903,1.91416,0.0117389,0.0673007,0.045322,0.0219787,,best_validation_checkpoint_1.bin
427,328,accepted,1,1.44501e-07,9.11895e-11,5.46067e-11,5.33218e-11,9.52019e-11,9.52019e-11,2.05471,0.102134,1.95073,0.0107487,0.0668411,0.0441038,0.0227371,,best_validation_checkpoint_0.bin
428,329,accepted,1,4.83962e-07,4.55947e-11,5.45949e-11,5.32873e-11,9.50498e-11,9.50498e-11,2.01603,0.105042,1.9091,0.0100757,0.0682035,0.0458981,0.0223053,,best_validation_checkpoint_1.bin
429,329,rejected,1,1.98559e-06,4.55947e-10,5.45949e-11,5.32873e-11,9.50498e-11,9.50498e-11,2.0929,0.103781,1.98734,0.0112912,0.0219525,0.0219522,0,,
430,330,accepted,0,1.98559e-06,2.27974e-10,5.45557e-11,5.32845e-11,9.50226e-11,9.50226e-11,0,0,0,0.010426,0.0666537,0.0446521,0.0220016,,best_validation_checkpoint_0.bin
431,331,accepted,1,2.50978e-07,1.13987e-10,5.45401e-11,5.32566e-11,9.49481e-11,9.49481e-11,2.11745,0.103331,2.01241,0.0104277,0.0674903,0.0452878,0.0222023,,best_validation_checkpoint_1.bin
432,332,accepted,1,3.88581e-07,5.69934e-11,5.45194e-11,5.32227e-11,9.482e-11,9.482e-11,2.002,0.103745,1.89649,0.0119977,0.0676169,0.0451976,0.0224193,,best_validation_checkpoint_0.bin
433,332,rejected,1,1.31459e-06,5.69934e-10,5.45194e-11,5.32227e-11,9.482e-11,9.482e-11,2.08292,0.104429,1.97659,0.0118754,0.0234796,0.0234794,0,,
434,333,accepted,0,1.31459e-06,2.84967e-10,5.45003e-11,5.32278e-11,9.48068e-11,9.48068e-11,0,0,0,0.0125707,0.0676813,0.045235,0.0224462,,best_validation_checkpoint_1.bin
435,334,accepted,1,1.59308e-07,1.42484e-10,5.44876e-11,5.32071e-11,9.47485e-11,9.47485e-11,2.12043,0.102408,2.01571,0.0118605,0.0678716,0.0450274,0.0228441,,best_validation_checkpoint_0.bin
436,335,accepted,1,2.6035e-07,7.12418e-11,5.44665e-11,5.31779e-11,9.46439e-11,9.46439e-11,2.09606,0.104112,1.99015,0.0109955,0.067589,0.045621,0.0219679,,best_validation_checkpoint_1.bin
437,335,rejected,1,8.40773e-07,7.12418e-10,5.44665e-11,5.31779e-11,9.46439e-11,9.46439e-11,2.02278,0.104816,1.91619,0.0111198,0.0233577,0.0233576,0,,
438,336,accepted,0,8.40773e-07,3.56209e-10,5.44562e-11,5.3183e-11,9.46348e-11,9.46348e-11,0,0,0,0.011494,0.0679301,0.0456263,0.0223038,,best_validation_checkpoint_0.bin
439,337,accepted,1,1.00731e-07,1.78104e-10,5.44459e-11,5.31677e-11,9.45892e-11,9.45892e-11,2.1331,0.103957,2.02718,0.0119892,0.0680014,0.0460713,0.02193,,best_validation_checkpoint_1.bin
440,338,accepted,1,1.64041e-07,8.90522e-11,5.44273e-11,5.31435e-11,9.45046e-11,9.45046e-11,2.14457,0.103192,2.03945,0.0105997,0.0679049,0.045705,0.0221999,,best_validation_checkpoint_0.bin
441,339,accepted,1,5.55338e-07,4.45261e-11,5.44165e-11,5.31066e-11,9.43492e-11,9.43492e-11,2.00602,0.104625,1.89959,0.010725,0.0671119,0.0452154,0.0218964,,best_validation_checkpoint_1.bin
442,339,rejected,1,2.20492e-06,4.45261e-10,5.44165e-11,5.31066e-11,9.43492e-11,9.43492e-11,2.05232,0.104749,1.94588,0.0102601,0.0236473,0.0236472,0,,
443,340,accepted,0,2.20492e-06,2.22631e-10,5.4376e-11,5.31079e-11,9.43276e-11,9.43276e-11,0,0,0,0.0101357,0.0681173,0.045475,0.0226422,,best_validation_checkpoint_0.bin
444,341,accepted,1,2.65128e-07,1.11315e-10,5.43603e-11,5.30795e-11,9.42522e-11,9.42522e-11,2.19818,0.105311,2.09072,0.0104337,0.0678573,0.0455791,0.0222782,,best_validation_checkpoint_1.bin
445,342,accepted,1,3.91892e-07,5.56576e-11,5.43398e-11,5.30436e-11,9.41213e-11,9.41213e-11,2.03203,0.104649,1.9256,0.0103003,0.0681508,0.0456934,0.0224573,,best_validation_checkpoint_0.bin
446,342,rejected,1,1.40801e-06,5.56576e-10,5.43398e-11,5.30436e-11,9.41213e-11,9.41213e-11,2.05766,0.104219,1.95131,0.0127267,0.0235878,0.0235875,0,,
447,343,accepted,0,1.40801e-06,2.78288e-10,5.43203e-11,5.30508e-11,9.41104e-11,9.41104e-11,0,0,0,0.0113298,0.0689326,0.0453422,0.0235903,,best_validation_checkpoint_1.bin
448,344,accepted,1,1.63726e-07,1.39144e-10,5.43076e-11,5.30295e-11,9.40515e-11,9.40515e-11,2.08244,0.104824,1.97577,0.0110603,0.0669665,0.045618,0.0213483,,best_validation_checkpoint_0.bin
449,345,accepted,1,2.75526e-07,6.95721e-11,5.42865e-11,5.29993e-11,9.39453e-11,9.39453e-11,2.10298,0.103607,1.99749,0.0108808,0.0691424,0.0473167,0.0218255,,best_validation_checkpoint_1.bin
450,345,rejected,1,8.98406e-07,6.95721e-10,5.42865e-11,5.29993e-11,9.39453e-11,9.39453e-11,2.02429,0.103366,1.9191,0.0108936,0.0230618,0.0230617,0,,
451,346,accepted,0,8.98406e-07,3.4786e-10,5.4276e-11,5.30059e-11,9.39377e-11,9.39377e-11,0,0,0,0.0115534,0.0673941,0.0450524,0.0223416,,best_validation_checkpoint_0.bin
452,347,accepted,1,1.12051e-07,1.7393e-10,5.42657e-11,5.29899e-11,9.38914e-11,9.38914e-11,2.11426,0.10384,2.00759,0.0112686,0.0683787,0.0461085,0.0222702,,best_validation_checkpoint_1.bin
453,348,accepted,1,1.84394e-07,8.69651e-11,5.4247e-11,5.2965e-11,9.38057e-11,9.38057e-11,2.09309,0.103851,1.98724,0.0119043,0.0682799,0.045596,0.0226838,,best_validation_checkpoint_0.bin
454,349,accepted,1,6.01901e-07,4.34825e-11,5.42373e-11,5.29246e-11,9.36455e-11,9.36455e-11,2.05697,0.104126,1.95103,0.0115902,0.0677914,0.0457235,0.0220678,,best_validation_checkpoint_1.bin
455,349,rejected,1,2.45201e-06,4.34825e-10,5.42373e-11,5.29246e-11,9.36455e-11,9.36455e-11,2.05781,0.103767,1.95223,0.0114566,0.0231451,0.0231449,0,,
456,350,accepted,0,2.45201e-06,2.17413e-10,5.41954e-11,5.29312e-11,9.36299e-11,9.36299e-11,0,0,0,0.0266768,0.0666287,0.0456476,0.020981,,best_validation_checkpoint_0.bin
457,351,accepted,1,3.09873e-07,1.08706e-10,5.41797e-11,5.28998e-11,9.35511e-11,9.35511e-11,2.02153,0.103132,1.91657,0.0115451,0.0671237,0.0452151,0.0219085,,best_validation_checkpoint_1.bin
458,352,accepted,1,4.79899e-07,5.43532e-11,5.41596e-11,5.28631e-11,9.34183e-11,9.34183e-11,2.07078,0.1044,1.96388,0.0113939,0.0672975,0.0451361,0.0221613,,best_validation_checkpoint_0.bin
459,352,rejected,1,1.55986e-06,5.43532e-10,5.41596e-11,5.28631e-11,9.34183e-11,9.34183e-11,2.12334,0.103698,2.01739,0.0105889,0.02336,0.0233598,0,,
460,353,accepted,0,1.55986e-06,2.71766e-10,5.41394e-11,5.28735e-11,9.3411e-11,9.3411e-11,0,0,0,0.0111099,0.0676103,0.04541,0.0222002,,best_validation_checkpoint_1.bin
461,354,accepted,1,1.94299e-07,1.35883e-10,5.41266e-11,5.28503e-11,9.33502e-11,9.33502e-11,2.02097,0.104808,1.91416,0.0113148,0.0681084,0.0457755,0.0223328,,best_validation_checkpoint_0.bin
462,355,accepted,1,3.29612e-07,6.79415e-11,5.41056e-11,5.28194e-11,9.32427e-11,9.32427e-11,1.97915,0.104723,1.87264,0.0112705,0.0670604,0.0452443,0.021816,,best_validation_checkpoint_1.bin
463,355,rejected,1,9.91272e-07,6.79415e-10,5.41056e-11,5.28194e-11,9.32427e-11,9.32427e-11,2.01355,0.104781,1.907,0.0110331,0.0213916,0.0213914,0,,
464,356,accepted,0,9.91272e-07,3.39707e-10,5.40948e-11,5.2828e-11,9.32374e-11,9.32374e-11,0,0,0,0.0103542,0.0671753,0.0454383,0.021737,,best_validation_checkpoint_0.bin
465,357,accepted,1,1.25193e-07,1.69854e-10,5.40845e-11,5.28111e-11,9.31902e-11,9.31902e-11,2.07837,0.104924,1.97152,0.0119461,0.0679967,0.0457264,0.0222701,,best_validation_checkpoint_1.bin
466,358,accepted,1,2.05448e-07,8.49268e-11,5.40657e-11,5.27859e-11,9.31034e-11,9.31034e-11,2.1306,0.102768,2.02595,0.0121234,0.0667455,0.0447065,0.0220389,,best_validation_checkpoint_0.bin
467,359,accepted,1,6.38323e-07,4.24634e-11,5.40572e-11,5.27429e-11,9.29395e-11,9.29395e-11,2.0562,0.103011,1.95084,0.010754,0.0649093,0.0447319,0.0201773,,best_validation_checkpoint_1.bin
468,359,rejected,1,2.65988e-06,4.24634e-10,5.40572e-11,5.27429e-11,9.29395e-11,9.29395e-11,1.99172,0.104254,1.88559,0.0126147,0.0230936,0.0230934,0,,
469,360,accepted,0,2.65988e-06,2.12317e-10,5.40137e-11,5.27534e-11,9.2928e-11,9.2928e-11,0,0,0,0.0117851,0.0676672,0.0456258,0.0220412,,best_validation_checkpoint_0.bin
470,361,accepted,1,3.46846e-07,1.06159e-10,5.3998e-11,5.27197e-11,9.28472e-11,9.28472e-11,2.04064,0.103842,1.93505,0.0107893,0.0659425,0.0439943,0.0219481,,best_validation_checkpoint_1.bin
471,362,accepted,1,5.4741e-07,5.30793e-11,5.3978e-11,5.26838e-11,9.27148e-11,9.27148e-11,1.98592,0.105288,1.87809,0.0113171,0.0675125,0.0451814,0.0223311,,best_validation_checkpoint_0.bin
472,362,rejected,1,1.59263e-06,5.30793e-10,5.3978e-11,5.26838e-11,9.27148e-11,9.27148e-11,2.08105,0.104966,1.97429,0.0106937,0.0231782,0.0231779,0,,
473,363,accepted,0,1.59263e-06,2.65396e-10,5.39573e-11,5.26945e-11,9.27081e-11,9.27081e-11,0,0,0,0.0116137,0.0677626,0.0457695,0.021993,,best_validation_checkpoint_1.bin
474,364,accepted,1,1.95634e-07,1.32698e-10,5.39445e-11,5.26705e-11,9.26465e-11,9.26465e-11,2.01996,0.103583,1.91409,0.0116793,0.0669812,0.0449393,0.0220419,,best_validation_checkpoint_0.bin
475,365,accepted,1,3.59943e-07,6.63491e-11,5.39234e-11,5.26398e-11,9.25386e-11,9.25386e-11,2.0417,0.101824,1.93805,0.0125106,0.0680521,0.0458634,0.0221887,,best_validation_checkpoint_1.bin
476,365,rejected,1,1.01183e-06,6.63491e-10,5.39234e-11,5.26398e-11,9.25386e-11,9.25386e-11,2.10458,0.103213,1.99949,0.0108369,0.022922,0.0229218,0,,
477,366,accepted,0,1.01183e-06,3.31745e-10,5.39124e-11,5.26482e-11,9.25331e-11,9.25331e-11,0,0,0,0.011027,0.0675626,0.0449278,0.0226348,,best_validation_checkpoint_0.bin
478,367,accepted,1,1.02657e-07,1.65873e-10,5.3902e-11,5.26321e-11,9.24872e-11,9.24872e-11,2.00497,0.10457,1.89863,0.0113831,0.0690104,0.0462726,0.0227377,,best_validation_checkpoint_1.bin
479,368,accepted,1,1.85709e-07,8.29364e-11,5.38832e-11,5.2604e-11,9.2398e-11,9.2398e-11,2.09891,0.104198,1.99293,0.0103903,0.0675972,0.0456025,0.0219947,,best_validation_checkpoint_0.bin
480,369,accepted,1,7.5665e-07,4.14682e-11,5.38748e-11,5.25654e-11,9.22375e-11,9.22375e-11,2.05433,0.102677,1.94982,0.0118118,0.0700055,0.0478679,0.0221375,,best_validation_checkpoint_1.bin
481,369,rejected,1,2.59474e-06,4.14682e-10,5.38748e-11,5.25654e-11,9.22375e-11,9.22375e-11,2.14003,0.103361,2.03479,0.0113946,0.0237149,0.0237146,0,,
482,370,accepted,0,2.59474e-06,2.07341e-10,5.38307e-11,5.25729e-11,9.22237e-11,9.22237e-11,0,0,0,0.0113998,0.0684157,0.0461044,0.0223113,,best_validation_checkpoint_0.bin
483,371,accepted,1,3.20912e-07,1.0367e-10,5.38148e-11,5.2541e-11,9.21439e-11,9.21439e-11,2.04873,0.104483,1.94242,0.0107663,0.0678796,0.0459872,0.0218924,,best_validation_checkpoint_1.bin
484,372,accepted,1,4.8737e-07,5.18352e-11,5.37954e-11,5.25009e-11,9.20066e-11,9.20066e-11,2.068,0.103552,1.96269,0.0122274,0.0681675,0.045857,0.0223103,,best_validation_checkpoint_0.bin
485,372,rejected,1,1.7506e-06,5.18352e-10,5.37954e-11,5.25009e-11,9.20066e-11,9.20066e-11,2.08241,0.103238,1.97668,0.011034,0.0231482,0.023148,0,,
486,373,accepted,0,1.7506e-06,2.59176e-10,5.37739e-11,5.2515e-11,9.20035e-11,9.20035e-11,0,0,0,0.0121975,0.0672704,0.0451245,0.0221458,,best_validation_checkpoint_1.bin
487,374,accepted,1,2.31098e-07,1.29588e-10,5.3761e-11,5.24905e-11,9.19409e-11,9.19409e-11,2.18129,0.103486,2.07579,0.0121708,0.0675753,0.0455474,0.0220278,,best_validation_checkpoint_0.bin
488,375,accepted,1,3.42571e-07,6.4794e-11,5.37401e-11,5.24568e-11,9.18296e-11,9.18296e-11,2.01569,0.103859,1.90997,0.0104018,0.0679721,0.0458374,0.0221346,,best_validation_checkpoint_1.bin
489,375,rejected,1,1.14411e-06,6.4794e-10,5.37401e-11,5.24568e-11,9.18296e-11,9.18296e-11,2.05022,0.104706,1.9436,0.0107792,0.0232004,0.0232001,0,,
490,376,accepted,0,1.14411e-06,3.2397e-10,5.37287e-11,5.24686e-11,9.18275e-11,9.18275e-11,0,0,0,0.0114666,0.0686159,0.0464291,0.0221867,,best_validation_checkpoint_0.bin
491,377,accepted,1,1.48318e-07,1.61985e-10,5.37182e-11,5.24505e-11,9.17788e-11,9.17788e-11,2.04775,0.10805,1.93789,0.0115244,0.0673504,0.0453095,0.0220408,,best_validation_checkpoint_1.bin
492,378,accepted,1,2.34841e-07,8.09925e-11,5.36993e-11,5.2424e-11,9.16905e-11,9.16905e-11,1.99139,0.104648,1.88469,0.0147684,0.0704788,0.0476679,0.0228109,,best_validation_checkpoint_0.bin
493,379,accepted,1,7.24993e-07,4.04963e-11,5.36933e-11,5.23783e-11,9.15223e-11,9.15223e-11,2.02206,0.104391,1.9154,0.0117768,0.0686382,0.0461098,0.0225282,,best_validation_checkpoint_1.bin
494,379,rejected,1,3.00425e-06,4.04963e-10,5.36933e-11,5.23783e-11,9.15223e-11,9.15223e-11,2.0389,0.104574,1.93258,0.0104312,0.0225335,0.0225332,0,,
495,380,accepted,0,3.00425e-06,2.02481e-10,5.36464e-11,5.23935e-11,9.15161e-11,9.15161e-11,0,0,0,0.0119829,0.0680511,0.0459602,0.0220909,,best_validation_checkpoint_0.bin
496,381,accepted,1,3.96246e-07,1.01241e-10,5.36304e-11,5.23581e-11,9.14327e-11,9.14327e-11,2.0152,0.103932,1.90941,0.0111153,0.0665628,0.0446975,0.0218652,,best_validation_checkpoint_1.bin
497,382,accepted,1,5.64405e-07,5.06203e-11,5.36113e-11,5.23175e-11,9.12942e-11,9.12942e-11,2.10691,0.104854,2.00029,0.0120067,0.0679777,0.045651,0.0223265,,best_validation_checkpoint_0.bin
498,382,rejected,1,1.87882e-06,5.06203e-10,5.36113e-11,5.23175e-11,9.12942e-11,9.12942e-11,2.09835,0.103775,1.99278,0.0104364,0.0232059,0.0232057,0,,
499,383,accepted,0,1.87882e-06,2.53102e-10,5.35892e-11,5.23337e-11,9.12933e-11,9.12933e-11,0,0,0,0.0119034,0.0682677,0.0456735,0.0225942,,best_validation_checkpoint_1.bin
500,384,accepted,1,2.46484e-07,1.26551e-10,5.35761e-11,5.23084e-11,9.12297e-11,9.12297e-11,2.02847,0.104791,1.92192,0.0116988,0.0670579,0.0454078,0.0216501,,best_validation_checkpoint_0.bin
501,385,accepted,1,3.65498e-07,6.32754e-11,5.35553e-11,5.22736e-11,9.11168e-11,9.11168e-11,2.01744,0.104693,1.91099,0.0130622,0.0686424,0.0458559,0.0227864,,best_validation_checkpoint_1.bin
502,385,rejected,1,1.22535e-06,6.32754e-10,5.35553e-11,5.22736e-11,9.11168e-11,9.11168e-11,2.09658,0.102834,1.99192,0.0115367,0.0230135,0.0230132,0,,
503,386,accepted,0,1.22535e-06,3.16377e-10,5.35436e-11,5.22871e-11,9.11162e-11,9.11162e-11,0,0,0,0.011838,0.0695468,0.0473006,0.0222462,,best_validation_checkpoint_0.bin
504,387,accepted,1,1.67717e-07,1.58189e-10,5.3533e-11,5.22683e-11,9.1067e-11,9.1067e-11,2.00486,0.105372,1.89767,0.0119132,0.0691192,0.0470264,0.0220926,,best_validation_checkpoint_1.bin
505,388,accepted,1,2.40373e-07,7.90943e-11,5.3514e-11,5.22409e-11,9.09773e-11,9.09773e-11,2.00763,0.103174,1.9027,0.011517,0.0673907,0.0455174,0.0218733,,best_validation_checkpoint_0.bin
506,389,accepted,1,7.70845e-07,3.95471e-11,5.3509e-11,5.21949e-11,9.08081e-11,9.08081e-11,2.00097,0.104639,1.8944,0.0110238,0.0669738,0.045095,0.0218787,,best_validation_checkpoint_1.bin
507,389,rejected,1,3.12501e-06,3.95471e-10,5.3509e-11,5.21949e-11,9.08081e-11,9.08081e-11,2.05676,0.103797,1.9512,0.0116622,0.0232145,0.0232142,0,,
508,390,accepted,0,3.12501e-06,1.97736e-10,5.34605e-11,5.22107e-11,9.08024e-11,9.08024e-11,0,0,0,0.0111663,0.0683507,0.0459929,0.0223577,,best_validation_checkpoint_0.bin
509,391,accepted,1,3.80108e-07,9.88678e-11,5.34444e-11,5.21751e-11,9.07194e-11,9.07194e-11,2.11724,0.104896,2.0105,0.0110777,0.0674811,0.0452018,0.0222792,,best_validation_checkpoint_1.bin
510,392,accepted,1,5.81816e-07,4.94339e-11,5.34256e-11,5.21341e-11,9.05795e-11,9.05795e-11,2.03687,0.105151,1.92994,0.0103614,0.0677765,0.0455896,0.0221867,,best_validation_checkpoint_0.bin
511,392,rejected,1,1.93422e-06,4.94339e-10,5.34256e-11,5.21341e-11,9.05795e-11,9.05795e-11,2.02553,0.103596,1.92018,0.0102405,0.0229857,0.0229855,0,,
512,393,accepted,0,1.93422e-06,2.4717e-10,5.34028e-11,5.21509e-11,9.05794e-11,9.05794e-11,0,0,0,0.0120648,0.067941,0.0455848,0.0223561,,best_validation_checkpoint_1.bin
513,394,accepted,1,2.57185e-07,1.23585e-10,5.33896e-11,5.21248e-11,9.05145e-11,9.05145e-11,2.07242,0.103987,1.96642,0.0102821,0.0672616,0.0449258,0.0223357,,best_validation_checkpoint_0.bin
514,395,accepted,1,3.89574e-07,6.17924e-11,5.33687e-11,5.20907e-11,9.04018e-11,9.04018e-11,2.009,0.103154,1.90364,0.0111296,0.0678895,0.0454133,0.0224761,,best_validation_checkpoint_1.bin
515,395,rejected,1,1.21361e-06,6.17924e-10,5.33687e-11,5.20907e-11,9.04018e-11,9.04018e-11,2.02915,0.10401,1.9217,0.0107446,0.0230043,0.0230039,0,,
516,396,accepted,0,1.21361e-06,3.08962e-10,5.33568e-11,5.21034e-11,9.04006e-11,9.04006e-11,0,0,0,0.0108128,0.067049,0.0450594,0.0219896,,best_validation_checkpoint_0.bin
517,397,accepted,1,1.5914e-07,1.54481e-10,5.33461e-11,5.20847e-11,9.0351e-11,9.0351e-11,2.04734,0.10266,1.94282,0.0106825,0.0676412,0.0455685,0.0220727,,best_validation_checkpoint_1.bin
518,398,accepted,1,2.44602e-07,7.72405e-11,5.33271e-11,5.20567e-11,9.02603e-11,9.02603e-11,2.06618,0.104014,1.96042,0.0107507,0.0676727,0.0455734,0.022099,,best_validation_checkpoint_0.bin
519,399,accepted,1,8.03663e-07,3.86202e-11,5.33229e-11,5.20115e-11,9.00909e-11,9.00909e-11,2.03916,0.103183,1.93422,0.0125648,0.0674351,0.0454911,0.0219439,,best_validation_checkpoint_1.bin
520,399,rejected,1,3.17322e-06,3.86202e-10,5.33229e-11,5.20115e-11,9.00909e-11,9.00909e-11,2.07131,0.103849,1.96563,0.011819,0.0231095,0.0231092,0,,
521,400,accepted,0,3.17322e-06,1.93101e-10,5.3273e-11,5.2027e-11,9.0085e-11,9.0085e-11,0,0,0,0.0122189,0.0667239,0.0448183,0.0219055,,best_validation_checkpoint_0.bin
522,401,accepted,1,4.06714e-07,9.65506e-11,5.32568e-11,5.19906e-11,9.00002e-11,9.00002e-11,2.07577,0.103668,1.97033,0.0105424,0.067659,0.0452647,0.0223942,,best_validation_checkpoint_1.bin
523,402,accepted,1,5.98159e-07,4.82753e-11,5.32384e-11,5.19483e-11,8.98586e-11,8.98586e-11,2.06412,0.104253,1.95798,0.0123396,0.0674095,0.0450107,0.0223987,,best_validation_checkpoint_0.bin
524,402,rejected,1,2.0382e-06,4.82753e-10,5.32384e-11,5.19483e-11,8.98586e-11,8.98586e-11,2.04267,0.103964,1.93702,0.0115182,0.0230417,0.0230416,0,,
525,403,accepted,0,2.0382e-06,2.41377e-10,5.32147e-11,5.19665e-11,8.98593e-11,8.98586e-11,0,0,0,0.0097933,0.0678537,0.0454682,0.0223855,,
526,404,accepted,1,2.66305e-07,1.20688e-10,5.32015e-11,5.194e-11,8.97942e-11,8.97942e-11,2.02702,0.10383,1.9214,0.0106574,0.0674139,0.0452064,0.0222075,,best_validation_checkpoint_1.bin
527,405,accepted,1,3.89915e-07,6.03441e-11,5.31806e-11,5.1905e-11,8.96801e-11,8.96801e-11,2.05501,0.102746,1.95002,0.0112172,0.0685252,0.0459669,0.0225581,,best_validation_checkpoint_0.bin
528,405,rejected,1,1.27174e-06,6.03441e-10,5.31806e-11,5.1905e-11,8.96801e-11,8.96801e-11,2.08087,0.105629,1.97352,0.0111385,0.0230018,0.0230015,0,,
529,406,accepted,0,1.27174e-06,3.01721e-10,5.31683e-11,5.19186e-11,8.96797e-11,8.96797e-11,0,0,0,0.0119908,0.0667835,0.0450476,0.0217359,,best_validation_checkpoint_1.bin
530,407,accepted,1,1.67254e-07,1.5086e-10,5.31576e-11,5.18996e-11,8.96297e-11,8.96297e-11,2.02027,0.104735,1.91363,0.0111229,0.0668686,0.0450889,0.0217797,,best_validation_checkpoint_0.bin
531,408,accepted,1,2.45315e-07,7.54302e-11,5.31384e-11,5.18715e-11,8.95385e-11,8.95385e-11,2.04972,0.103914,1.94387,0.010991,0.0674071,0.0452575,0.0221495,,best_validation_checkpoint_1.bin
