method,scheme,u1_initial,u2_initial,initial_exact_domain,map_converged,lower_capture,nonlinear_updates,lower_max_error,physical_residual_inf,status
mse,newton,2.3666666666666667,0.9666666666666667,True,True,True,4,3.197159421652884e-07,1.0802132266451991e-07,map_converged
mse,newton,2.4,0.9666666666666667,True,True,True,4,3.197274056621069e-07,1.0802599637038668e-07,map_converged
mse,newton,2.433333333333333,0.9666666666666667,True,True,True,4,3.197842304292209e-07,1.0804917255358149e-07,map_converged
mse,newton,2.466666666666667,0.9666666666666667,True,True,True,5,3.197124298637277e-07,1.0801988975517318e-07,map_converged
mse,newton,2.5,0.9666666666666667,True,True,True,5,3.1971243608097666e-07,1.0801989169806347e-07,map_converged
mse,newton,2.533333333333333,0.9666666666666667,True,True,True,5,3.197124376352889e-07,1.0801989236419729e-07,map_converged
mse,newton,2.5666666666666664,0.9666666666666667,True,True,True,5,3.19712541552164e-07,1.080199332204046e-07,map_converged
mse,newton,2.6,0.9666666666666667,True,True,False,6,37.171070344083525,5730987790963159.0,map_converged
mse,newton,2.6333333333333333,0.9666666666666667,False,True,False,7,37.17107034408352,5730987790963118.0,map_converged
mse,newton,2.6666666666666665,0.9666666666666667,False,True,True,4,3.1974030312298396e-07,1.0803125771730038e-07,map_converged
mse,newton,2.7,0.9666666666666667,False,True,True,5,3.197124374132443e-07,1.0801989264175305e-07,map_converged
mse,newton,2.7333333333333334,0.9666666666666667,False,True,True,5,3.1971244007777955e-07,1.0801989358544262e-07,map_converged
mse,newton,2.7666666666666666,0.9666666666666667,False,True,True,5,3.1971393221752464e-07,1.0802046457314418e-07,map_converged
mse,newton,2.8,0.9666666666666667,False,True,True,5,3.197390019415991e-07,1.0802975120016711e-07,map_converged
mse,newton,2.8333333333333335,0.9666666666666667,False,True,True,6,3.197124387455119e-07,1.080198928082865e-07,map_converged
mse,newton,2.8666666666666667,0.9666666666666667,False,True,True,6,3.197323168446786e-07,1.0802766131634556e-07,map_converged
mse,newton,2.9,0.9666666666666667,False,False,False,1,377.09210914522623,2.4213686623219467e+163,undefined_or_diverged
mse,newton,2.933333333333333,0.9666666666666667,False,True,False,6,37.171070344083404,5730987790962467.0,map_converged
mse,newton,2.966666666666667,0.9666666666666667,False,True,False,6,37.17107034408001,5730987790943002.0,map_converged
mse,newton,3.0,0.9666666666666667,False,True,False,6,37.17107034404161,5730987790722945.0,map_converged
mse,newton,0.0,1.0,True,True,True,4,3.197124378573335e-07,1.0801989225317499e-07,map_converged
mse,newton,0.03333333333333333,1.0,True,True,True,4,3.1971242675510325e-07,1.0801988908903937e-07,map_converged
mse,newton,0.06666666666666667,1.0,True,True,True,4,3.1971243541484284e-07,1.0801989219766384e-07,map_converged
mse,newton,0.1,1.0,True,True,True,4,3.197124371911997e-07,1.0801989208664153e-07,map_converged
mse,newton,0.13333333333333333,1.0,True,True,True,4,3.197124327503076e-07,1.0801989080988506e-07,map_converged
mse,newton,0.16666666666666666,1.0,True,True,True,4,3.1971243941164573e-07,1.0801989408504298e-07,map_converged
mse,newton,0.2,1.0,True,True,True,4,3.19712443186404e-07,1.0801989591691097e-07,map_converged
mse,newton,0.23333333333333334,1.0,True,True,True,4,3.1971243918960113e-07,1.0801989458464334e-07,map_converged
mse,newton,0.26666666666666666,1.0,True,True,True,4,3.1971243075190614e-07,1.0801989008824009e-07,map_converged
mse,newton,0.3,1.0,True,True,True,4,3.1971242742123707e-07,1.0801988992170664e-07,map_converged
mse,newton,0.3333333333333333,1.0,True,True,True,4,3.197124296416831e-07,1.0801989119846311e-07,map_converged
mse,newton,0.36666666666666664,1.0,True,True,True,4,3.1971244029982415e-07,1.0801989458464334e-07,map_converged
mse,newton,0.4,1.0,True,True,True,4,3.19712433638486e-07,1.0801989225317499e-07,map_converged
mse,newton,0.43333333333333335,1.0,True,True,True,4,3.197124289755493e-07,1.0801989125397427e-07,map_converged
mse,newton,0.4666666666666667,1.0,True,True,True,4,3.1971242764328167e-07,1.0801988897801706e-07,map_converged
mse,newton,0.5,1.0,True,True,True,4,3.1971243674711047e-07,1.0801989314135341e-07,map_converged
mse,newton,0.5333333333333333,1.0,True,True,True,4,3.1971244029982415e-07,1.0801989414055413e-07,map_converged
mse,newton,0.5666666666666667,1.0,True,True,True,4,3.1971243985573494e-07,1.080198928082865e-07,map_converged
mse,newton,0.6,1.0,True,True,True,4,3.197124387455119e-07,1.0801989347442031e-07,map_converged
mse,newton,0.6333333333333333,1.0,True,True,True,4,3.197124380793781e-07,1.0801989347442031e-07,map_converged
mse,newton,0.6666666666666666,1.0,True,True,True,4,3.197124340825752e-07,1.0801989253073074e-07,map_converged
mse,newton,0.7,1.0,True,True,True,4,3.1971243474870903e-07,1.0801989402953183e-07,map_converged
mse,newton,0.7333333333333333,1.0,True,True,True,4,3.1971244052186876e-07,1.0801989319686456e-07,map_converged
mse,newton,0.7666666666666666,1.0,True,True,True,4,3.1971242764328167e-07,1.0801988897801706e-07,map_converged
mse,newton,0.8,1.0,True,True,True,4,3.197124291975939e-07,1.0801989025477354e-07,map_converged
mse,newton,0.8333333333333334,1.0,True,True,True,3,3.198524676228942e-07,1.0807212708074942e-07,map_converged
mse,newton,0.8666666666666667,1.0,True,True,True,3,3.198208453625284e-07,1.0805975847461013e-07,map_converged
mse,newton,0.9,1.0,True,True,True,3,3.197957234579718e-07,1.0805001565694639e-07,map_converged
mse,newton,0.9333333333333333,1.0,True,True,True,3,3.1977596925969465e-07,1.0804243300022165e-07,map_converged
mse,newton,0.9666666666666667,1.0,True,True,True,3,3.1976059178262517e-07,1.0803659522551357e-07,map_converged
mse,newton,1.0,1.0,True,True,True,3,3.1974878234031223e-07,1.0803217165289425e-07,map_converged
mse,newton,1.0333333333333332,1.0,True,True,True,3,3.197409048638633e-07,1.0802979050206218e-07,map_converged
mse,newton,1.0666666666666667,1.0,True,True,True,3,3.197347993033617e-07,1.0802789368602461e-07,map_converged
mse,newton,1.1,1.0,True,True,True,3,3.197301101653949e-07,1.080263965502759e-07,map_converged
mse,newton,1.1333333333333333,1.0,True,True,True,3,3.197265228127577e-07,1.0802521871466908e-07,map_converged
mse,newton,1.1666666666666667,1.0,True,True,True,3,3.1972381253631e-07,1.0802430461254175e-07,map_converged
mse,newton,1.2,1.0,True,True,True,3,3.1972177350070297e-07,1.0802359673434125e-07,map_converged
mse,newton,1.2333333333333334,1.0,True,True,True,3,3.1972025760218514e-07,1.080230577210628e-07,map_converged
mse,newton,1.2666666666666666,1.0,True,True,True,3,3.197191500436958e-07,1.0802265304477032e-07,map_converged
mse,newton,1.3,1.0,True,True,True,3,3.1971835001698423e-07,1.0802235622664469e-07,map_converged
mse,newton,1.3333333333333333,1.0,True,True,True,3,3.197177977920518e-07,1.080221472271603e-07,map_converged
mse,newton,1.3666666666666667,1.0,True,True,True,3,3.1971747227466096e-07,1.0802202399240457e-07,map_converged
mse,newton,1.4,1.0,True,True,True,3,3.197173301661138e-07,1.0802196759307492e-07,map_converged
mse,newton,1.4333333333333333,1.0,True,True,True,3,3.197173878977111e-07,1.0802199090775844e-07,map_converged
mse,newton,1.4666666666666666,1.0,True,True,True,3,3.1971769276495365e-07,1.0802210725913142e-07,map_converged
mse,newton,1.5,1.0,True,True,True,3,3.197182638636775e-07,1.0802232397466582e-07,map_converged
mse,newton,1.5333333333333332,1.0,True,True,True,3,3.197192446346975e-07,1.080226882388402e-07,map_converged
mse,newton,1.5666666666666667,1.0,True,True,True,3,3.197208693350717e-07,1.0802327676806556e-07,map_converged
mse,newton,1.6,1.0,True,True,True,3,3.197235063367998e-07,1.0802419880828751e-07,map_converged
mse,newton,1.6333333333333333,1.0,True,True,True,3,3.1972787883916e-07,1.0802566752232678e-07,map_converged
mse,newton,1.6666666666666667,1.0,True,True,True,3,3.1973525338457875e-07,1.0802803673826133e-07,map_converged
mse,newton,1.7,1.0,True,True,True,3,3.1974788683442057e-07,1.0803190586550215e-07,map_converged
mse,newton,1.7333333333333334,1.0,True,True,True,3,3.197738165372499e-07,1.0804161199029494e-07,map_converged
mse,newton,1.7666666666666666,1.0,True,True,True,3,3.1982187964629816e-07,1.080601604308562e-07,map_converged
mse,newton,1.8,1.0,True,True,True,4,3.197124249787464e-07,1.080198880343275e-07,map_converged
mse,newton,1.8333333333333333,1.0,True,True,True,4,3.1971243963369034e-07,1.0801989286379765e-07,map_converged
mse,newton,1.8666666666666667,1.0,True,True,True,4,3.197124385234673e-07,1.0801989330788686e-07,map_converged
mse,newton,1.9,1.0,True,True,True,4,3.1971243652506587e-07,1.080198928082865e-07,map_converged
mse,newton,1.9333333333333333,1.0,True,True,True,4,3.197124285314601e-07,1.0801989014375124e-07,map_converged
mse,newton,1.9666666666666666,1.0,True,True,True,4,3.19712433638486e-07,1.0801989136499657e-07,map_converged
mse,newton,2.0,1.0,True,True,True,4,3.1971243186212916e-07,1.080198907543739e-07,map_converged
mse,newton,2.033333333333333,1.0,True,True,True,4,3.1971244518480546e-07,1.0801989680508939e-07,map_converged
mse,newton,2.0666666666666664,1.0,True,True,True,4,3.197124334164414e-07,1.0801989169806347e-07,map_converged
mse,newton,2.1,1.0,True,True,True,4,3.197124383014227e-07,1.0801989364095377e-07,map_converged
mse,newton,2.1333333333333333,1.0,True,True,True,4,3.197124338605306e-07,1.0801989125397427e-07,map_converged
mse,newton,2.1666666666666665,1.0,True,True,True,4,3.1971243918960113e-07,1.080198928082865e-07,map_converged
mse,newton,2.2,1.0,True,True,True,4,3.197124467391177e-07,1.0801989636100018e-07,map_converged
mse,newton,2.2333333333333334,1.0,True,True,True,4,3.19712451624099e-07,1.0801989791531241e-07,map_converged
mse,newton,2.2666666666666666,1.0,True,True,True,4,3.197124969211984e-07,1.0801991745523765e-07,map_converged
mse,newton,2.3,1.0,True,True,True,4,3.197126721143917e-07,1.0801998756582165e-07,map_converged
mse,newton,2.3333333333333335,1.0,True,True,True,4,3.1971332026259347e-07,1.0802025296463569e-07,map_converged
mse,newton,2.3666666666666667,1.0,True,True,True,4,3.197159355039503e-07,1.0802131955589545e-07,map_converged
mse,newton,2.4,1.0,True,True,True,4,3.1972744807262643e-07,1.0802601446702198e-07,map_converged
mse,newton,2.433333333333333,1.0,True,True,True,4,3.197847910918483e-07,1.0804939754027743e-07,map_converged
mse,newton,2.466666666666667,1.0,True,True,True,5,3.197124376352889e-07,1.0801989325237571e-07,map_converged
mse,newton,2.5,1.0,True,True,True,5,3.197124296416831e-07,1.0801988986619548e-07,map_converged
mse,newton,2.533333333333333,1.0,True,True,True,5,3.19712433638486e-07,1.0801989092090736e-07,map_converged
mse,newton,2.5666666666666664,1.0,True,True,True,5,3.1971255287643885e-07,1.080199354963618e-07,map_converged
mse,newton,2.6,1.0,True,True,False,6,37.171070344083546,5730987790963281.0,map_converged
mse,newton,2.6333333333333333,1.0,False,True,False,7,37.17107034408352,5730987790963118.0,map_converged
mse,newton,2.6666666666666665,1.0,False,True,True,4,3.1974009462309994e-07,1.0803117272972784e-07,map_converged
mse,newton,2.7,1.0,False,True,True,5,3.197124323062184e-07,1.0801989103192966e-07,map_converged
mse,newton,2.7333333333333334,1.0,False,True,True,5,3.1971243652506587e-07,1.0801989347442031e-07,map_converged
mse,newton,2.7666666666666666,1.0,False,True,True,5,3.19713875818195e-07,1.0802044297930635e-07,map_converged
mse,newton,2.8,1.0,False,True,True,5,3.197383979802737e-07,1.0802952676858268e-07,map_converged
mse,newton,2.8333333333333335,1.0,False,True,True,5,3.1979813752691655e-07,1.080549104637285e-07,map_converged
mse,newton,2.8666666666666667,1.0,False,True,True,6,3.19728789888174e-07,1.0802628608308495e-07,map_converged
mse,newton,2.9,1.0,False,False,False,1,410.6654853554248,9.221316838689778e+177,undefined_or_diverged
mse,newton,2.933333333333333,1.0,False,True,False,6,37.17107034408339,5730987790962385.0,map_converged
mse,newton,2.966666666666667,1.0,False,True,False,6,37.17107034408132,5730987790950536.0,map_converged
mse,newton,3.0,1.0,False,True,False,6,37.171070344034156,5730987790680228.0,map_converged
mse,newton,0.0,1.0333333333333332,True,True,True,4,3.1971243119599535e-07,1.0801989080988506e-07,map_converged
mse,newton,0.03333333333333333,1.0333333333333332,True,True,True,4,3.1971242697714786e-07,1.0801988925557282e-07,map_converged
mse,newton,0.06666666666666667,1.0333333333333332,True,True,True,4,3.1971243519279824e-07,1.0801989186459693e-07,map_converged
mse,newton,0.1,1.0333333333333332,True,True,True,4,3.1971244118800257e-07,1.0801989425157643e-07,map_converged
mse,newton,0.13333333333333333,1.0333333333333332,True,True,True,4,3.197124371911997e-07,1.0801989275277535e-07,map_converged
mse,newton,0.16666666666666666,1.0333333333333332,True,True,True,4,3.197124371911997e-07,1.0801989297481995e-07,map_converged
mse,newton,0.2,1.0333333333333332,True,True,True,4,3.1971243963369034e-07,1.0801989308584226e-07,map_converged
mse,newton,0.23333333333333334,1.0333333333333332,True,True,True,4,3.1971243674711047e-07,1.0801989203113038e-07,map_converged
mse,newton,0.26666666666666666,1.0333333333333332,True,True,True,4,3.1971242608896944e-07,1.0801988914455052e-07,map_converged
mse,newton,0.3,1.0333333333333332,True,True,True,4,3.197124294196385e-07,1.0801989147601887e-07,map_converged
mse,newton,0.3333333333333333,1.0333333333333332,True,True,True,4,3.197124345266644e-07,1.0801989192010808e-07,map_converged
mse,newton,0.36666666666666664,1.0333333333333332,True,True,True,4,3.1971243652506587e-07,1.080198930303311e-07,map_converged
mse,newton,0.4,1.0333333333333332,True,True,True,4,3.197124283094155e-07,1.0801988936659512e-07,map_converged
mse,newton,0.43333333333333335,1.0333333333333332,True,True,True,4,3.197124369691551e-07,1.080198928082865e-07,map_converged
mse,newton,0.4666666666666667,1.0333333333333332,True,True,True,4,3.1971244096595797e-07,1.0801989480668794e-07,map_converged
mse,newton,0.5,1.0333333333333332,True,True,True,4,3.197124327503076e-07,1.0801989080988506e-07,map_converged
mse,newton,0.5333333333333333,1.0333333333333332,True,True,True,4,3.1971243030781693e-07,1.0801989003272894e-07,map_converged
mse,newton,0.5666666666666667,1.0333333333333332,True,True,True,4,3.1971243941164573e-07,1.0801989430708758e-07,map_converged
mse,newton,0.6,1.0333333333333332,True,True,True,4,3.19712433638486e-07,1.0801989158704117e-07,map_converged
mse,newton,0.6333333333333333,1.0333333333333332,True,True,True,4,3.1971243652506587e-07,1.080198928082865e-07,map_converged
mse,newton,0.6666666666666666,1.0333333333333332,True,True,True,4,3.1971243119599535e-07,1.0801989125397427e-07,map_converged
mse,newton,0.7,1.0333333333333332,True,True,True,4,3.197124331943968e-07,1.0801989108744081e-07,map_converged
mse,newton,0.7333333333333333,1.0333333333333332,True,True,True,4,3.197124327503076e-07,1.0801989036579585e-07,map_converged
mse,newton,0.7666666666666666,1.0333333333333332,True,True,True,4,3.197124338605306e-07,1.0801989147601887e-07,map_converged
mse,newton,0.8,1.0333333333333332,True,True,True,4,3.197124340825752e-07,1.0801989186459693e-07,map_converged
mse,newton,0.8333333333333334,1.0333333333333332,True,True,True,3,3.198326437026111e-07,1.0806558048415127e-07,map_converged
mse,newton,0.8666666666666667,1.0333333333333332,True,True,True,3,3.1980420134303245e-07,1.080543354237129e-07,map_converged
mse,newton,0.9,1.0333333333333332,True,True,True,3,3.1978182146730205e-07,1.0804555550247841e-07,map_converged
mse,newton,0.9333333333333333,1.0333333333333332,True,True,True,3,3.197644160568558e-07,1.080387878049649e-07,map_converged
mse,newton,0.9666666666666667,1.0333333333333332,True,True,True,3,3.197510498598177e-07,1.080336460845821e-07,map_converged
mse,newton,1.0,1.0333333333333332,True,True,True,3,3.197409048638633e-07,1.0802979050206218e-07,map_converged
mse,newton,1.0333333333333332,1.0333333333333332,True,True,True,3,3.1973331804380223e-07,1.0802694699885151e-07,map_converged
mse,newton,1.0666666666666667,1.0333333333333332,True,True,True,3,3.1972838665517145e-07,1.0802545125088159e-07,map_converged
mse,newton,1.1,1.0333333333333332,True,True,True,3,3.19724679176403e-07,1.0802429500911259e-07,map_converged
mse,newton,1.1333333333333333,1.0333333333333332,True,True,True,3,3.1972190295270764e-07,1.0802340300042346e-07,map_converged
mse,newton,1.1666666666666667,1.0333333333333332,True,True,True,3,3.197198594762085e-07,1.0802272593091189e-07,map_converged
mse,newton,1.2,1.0333333333333332,True,True,True,3,3.19718348462672e-07,1.0802220895556047e-07,map_converged
mse,newton,1.2333333333333334,1.0333333333333332,True,True,True,3,3.197172433466733e-07,1.0802181954483459e-07,map_converged
mse,newton,1.2666666666666666,1.0333333333333332,True,True,True,3,3.19716465080333e-07,1.0802153965761008e-07,map_converged
mse,newton,1.3,1.0333333333333332,True,True,True,3,3.197159044177056e-07,1.0802133354470556e-07,map_converged
mse,newton,1.3333333333333333,1.0333333333333332,True,True,True,3,3.1971553782206286e-07,1.0802119310149294e-07,map_converged
mse,newton,1.3666666666666667,1.0333333333333332,True,True,True,3,3.1971531599950254e-07,1.0802111083396682e-07,map_converged
mse,newton,1.4,1.0333333333333332,True,True,True,3,3.197152156353411e-07,1.0802107297536168e-07,map_converged
mse,newton,1.4333333333333333,1.0333333333333332,True,True,True,3,3.197152469436304e-07,1.080210831894135e-07,map_converged
mse,newton,1.4666666666666666,1.0333333333333332,True,True,True,3,3.1971543479336617e-07,1.0802115646413313e-07,map_converged
mse,newton,1.5,1.0333333333333332,True,True,True,3,3.197158018330981e-07,1.0802129235543134e-07,map_converged
mse,newton,1.5333333333333332,1.0333333333333332,True,True,True,3,3.197164695212251e-07,1.0802154021272159e-07,map_converged
mse,newton,1.5666666666666667,1.0333333333333332,True,True,True,3,3.197175868496771e-07,1.0802194289061262e-07,map_converged
mse,newton,1.6,1.0333333333333332,True,True,True,3,3.197194748949528e-07,1.0802259403641656e-07,map_converged
mse,newton,1.6333333333333333,1.0333333333333332,True,True,True,3,3.1972269787239327e-07,1.080236598505202e-07,map_converged
mse,newton,1.6666666666666667,1.0333333333333332,True,True,True,3,3.1972832270632523e-07,1.0802543193300096e-07,map_converged
mse,newton,1.7,1.0333333333333332,True,True,True,3,3.1973916181371465e-07,1.0802913441576578e-07,map_converged
mse,newton,1.7333333333333334,1.0333333333333332,True,True,True,3,3.197609852456651e-07,1.080374624207181e-07,map_converged
mse,newton,1.7666666666666666,1.0333333333333332,True,True,True,3,3.1980233972106475e-07,1.0805360250998319e-07,map_converged
mse,newton,1.8,1.0333333333333332,True,True,True,4,3.197124343046198e-07,1.0801989108744081e-07,map_converged
mse,newton,1.8333333333333333,1.0333333333333332,True,True,True,4,3.1971243674711047e-07,1.0801989402953183e-07,map_converged
mse,newton,1.8666666666666667,1.0333333333333332,True,True,True,4,3.1971243563688745e-07,1.0801989169806347e-07,map_converged
mse,newton,1.9,1.0333333333333332,True,True,True,4,3.1971243674711047e-07,1.0801989225317499e-07,map_converged
mse,newton,1.9333333333333333,1.0333333333333332,True,True,True,4,3.197124327503076e-07,1.0801989125397427e-07,map_converged
mse,newton,1.9666666666666666,1.0333333333333332,True,True,True,4,3.1971243474870903e-07,1.0801989114295196e-07,map_converged
mse,newton,2.0,1.0333333333333332,True,True,True,4,3.1971243052986154e-07,1.0801988992170664e-07,map_converged
mse,newton,2.033333333333333,1.0333333333333332,True,True,True,4,3.1971243497075363e-07,1.0801989192010808e-07,map_converged
mse,newton,2.0666666666666664,1.0333333333333332,True,True,True,4,3.1971242564488023e-07,1.0801988953312858e-07,map_converged
mse,newton,2.1,1.0333333333333332,True,True,True,4,3.1971243119599535e-07,1.0801989014375124e-07,map_converged
mse,newton,2.1333333333333333,1.0333333333333332,True,True,True,4,3.1971243608097666e-07,1.0801989214215268e-07,map_converged
mse,newton,2.1666666666666665,1.0333333333333332,True,True,True,4,3.197124331943968e-07,1.0801989153153002e-07,map_converged
mse,newton,2.2,1.0333333333333332,True,True,True,4,3.197124294196385e-07,1.0801988947761743e-07,map_converged
mse,newton,2.2333333333333334,1.0333333333333332,True,True,True,4,3.1971245273432203e-07,1.0801989902553544e-07,map_converged
mse,newton,2.2666666666666666,1.0333333333333332,True,True,True,4,3.197125000298229e-07,1.0801991839892722e-07,map_converged
mse,newton,2.3,1.0333333333333332,True,True,True,4,3.1971266589714276e-07,1.0801998456821948e-07,map_converged
mse,newton,2.3333333333333335,1.0333333333333332,True,True,True,4,3.1971331448943374e-07,1.0802024957845546e-07,map_converged
mse,newton,2.3666666666666667,1.0333333333333332,True,True,True,4,3.197159326173704e-07,1.0802131855669472e-07,map_converged
mse,newton,2.4,1.0333333333333332,True,True,True,4,3.1972749447994886e-07,1.0802603545023715e-07,map_converged
mse,newton,2.433333333333333,1.0333333333333332,True,True,True,4,3.1978548165056964e-07,1.0804967276456523e-07,map_converged
mse,newton,2.466666666666667,1.0333333333333332,True,True,True,5,3.197124298637277e-07,1.0801988975517318e-07,map_converged
mse,newton,2.5,1.0333333333333332,True,True,True,5,3.197124323062184e-07,1.0801989103192966e-07,map_converged
mse,newton,2.533333333333333,1.0333333333333332,True,True,True,5,3.197124371911997e-07,1.0801989297481995e-07,map_converged
mse,newton,2.5666666666666664,1.0333333333333332,True,True,True,5,3.197125768572562e-07,1.0801994598796938e-07,map_converged
mse,newton,2.6,1.0333333333333332,True,True,False,6,37.17107034408353,5730987790963200.0,map_converged
mse,newton,2.6333333333333333,1.0333333333333332,False,True,False,7,37.17107034408351,5730987790963077.0,map_converged
mse,newton,2.6666666666666665,1.0333333333333332,False,True,True,4,3.1973983904975967e-07,1.0803106847978583e-07,map_converged
mse,newton,2.7,1.0333333333333332,False,True,True,5,3.197124340825752e-07,1.0801989208664153e-07,map_converged
mse,newton,2.7333333333333334,1.0333333333333332,False,True,True,5,3.1971244074391336e-07,1.0801989375197607e-07,map_converged
mse,newton,2.7666666666666666,1.0333333333333332,False,True,True,5,3.1971382452589125e-07,1.0802042416102609e-07,map_converged
mse,newton,2.8,1.0333333333333332,False,True,True,5,3.1973779957006343e-07,1.0802930261455401e-07,map_converged
mse,newton,2.8333333333333335,1.0333333333333332,False,True,True,5,3.197146389855021e-07,1.0802064470682993e-07,map_converged
mse,newton,2.8666666666666667,1.0333333333333332,False,True,True,6,3.197270193044943e-07,1.0802559247125032e-07,map_converged
mse,newton,2.9,1.0333333333333332,False,False,False,1,452.2930658398152,1.1051505488875243e+196,undefined_or_diverged
mse,newton,2.933333333333333,1.0333333333333332,False,True,False,6,37.17107034408337,5730987790962263.0,map_converged
mse,newton,2.966666666666667,1.0333333333333332,False,True,False,6,37.171070344082224,5730987790955707.0,map_converged
mse,newton,3.0,1.0333333333333332,False,True,False,6,37.171070344025495,5730987790630590.0,map_converged
mse,newton,0.0,1.0666666666666667,True,True,True,4,3.1971242719919246e-07,1.0801988870046131e-07,map_converged
mse,newton,0.03333333333333333,1.0666666666666667,True,True,True,4,3.19712443186404e-07,1.0801989458464334e-07,map_converged
mse,newton,0.06666666666666667,1.0666666666666667,True,True,True,4,3.1971243608097666e-07,1.080198925862419e-07,map_converged
mse,newton,0.1,1.0666666666666667,True,True,True,4,3.1971243941164573e-07,1.0801989452913219e-07,map_converged
mse,newton,0.13333333333333333,1.0666666666666667,True,True,True,4,3.1971243097395075e-07,1.0801989019926239e-07,map_converged
mse,newton,0.16666666666666666,1.0666666666666667,True,True,True,4,3.1971243497075363e-07,1.080198925862419e-07,map_converged
mse,newton,0.2,1.0666666666666667,True,True,True,4,3.1971243474870903e-07,1.0801989314135341e-07,map_converged
mse,newton,0.23333333333333334,1.0666666666666667,True,True,True,4,3.1971243963369034e-07,1.0801989464015449e-07,map_converged
mse,newton,0.26666666666666666,1.0666666666666667,True,True,True,4,3.19712433638486e-07,1.0801989114295196e-07,map_converged
mse,newton,0.3,1.0666666666666667,True,True,True,4,3.1971243985573494e-07,1.0801989414055413e-07,map_converged
mse,newton,0.3333333333333333,1.0666666666666667,True,True,True,4,3.1971243585893205e-07,1.0801989180908578e-07,map_converged
mse,newton,0.36666666666666664,1.0666666666666667,True,True,True,4,3.197124289755493e-07,1.0801989014375124e-07,map_converged
mse,newton,0.4,1.0666666666666667,True,True,True,4,3.1971243652506587e-07,1.080198930303311e-07,map_converged
mse,newton,0.43333333333333335,1.0666666666666667,True,True,True,4,3.1971243075190614e-07,1.080198907543739e-07,map_converged
mse,newton,0.4666666666666667,1.0666666666666667,True,True,True,4,3.1971243097395075e-07,1.0801989019926239e-07,map_converged
mse,newton,0.5,1.0666666666666667,True,True,True,4,3.1971244096595797e-07,1.0801989369646492e-07,map_converged
mse,newton,0.5333333333333333,1.0666666666666667,True,True,True,4,3.1971243674711047e-07,1.080198926972642e-07,map_converged
mse,newton,0.5666666666666667,1.0666666666666667,True,True,True,4,3.1971243097395075e-07,1.08019890421307e-07,map_converged
mse,newton,0.6,1.0666666666666667,True,True,True,4,3.1971244052186876e-07,1.0801989364095377e-07,map_converged
mse,newton,0.6333333333333333,1.0666666666666667,True,True,True,4,3.1971243941164573e-07,1.08019895195266e-07,map_converged
mse,newton,0.6666666666666666,1.0666666666666667,True,True,True,4,3.197124243126126e-07,1.0801988764574944e-07,map_converged
mse,newton,0.7,1.0666666666666667,True,True,True,4,3.197124345266644e-07,1.0801989192010808e-07,map_converged
mse,newton,0.7333333333333333,1.0666666666666667,True,True,True,4,3.1971242742123707e-07,1.0801988881148361e-07,map_converged
mse,newton,0.7666666666666666,1.0666666666666667,True,True,True,4,3.197124323062184e-07,1.0801989147601887e-07,map_converged
mse,newton,0.8,1.0666666666666667,True,True,True,3,3.1984880322077913e-07,1.0807314321237271e-07,map_converged
mse,newton,0.8333333333333334,1.0666666666666667,True,True,True,3,3.1981623083154886e-07,1.0806005151797748e-07,map_converged
mse,newton,0.8666666666666667,1.0666666666666667,True,True,True,3,3.197905573681936e-07,1.0804979422296412e-07,map_converged
mse,newton,0.9,1.0666666666666667,True,True,True,3,3.1977055003906685e-07,1.0804185462953697e-07,map_converged
mse,newton,0.9333333333333333,1.0666666666666667,True,True,True,3,3.1975516190385633e-07,1.080357945326682e-07,map_converged
mse,newton,0.9666666666666667,1.0666666666666667,True,True,True,3,3.197435103352575e-07,1.080312522216964e-07,map_converged
mse,newton,1.0,1.0666666666666667,True,True,True,3,3.197347993033617e-07,1.0802789368602461e-07,map_converged
mse,newton,1.0333333333333332,1.0666666666666667,True,True,True,3,3.1972838665517145e-07,1.0802545125088159e-07,map_converged
mse,newton,1.0666666666666667,1.0666666666666667,True,True,True,3,3.197237508079098e-07,1.0802371464002647e-07,map_converged
mse,newton,1.1,1.0666666666666667,True,True,True,3,3.197208282568198e-07,1.0802282518485029e-07,map_converged
mse,newton,1.1333333333333333,1.0666666666666667,True,True,True,3,3.19718699737237e-07,1.0802215877347976e-07,map_converged
mse,newton,1.1666666666666667,1.0666666666666667,True,True,True,3,3.1971716096812486e-07,1.0802166050538631e-07,map_converged
mse,newton,1.2,1.0666666666666667,True,True,True,3,3.1971606584413337e-07,1.0802129324360976e-07,map_converged
mse,newton,1.2333333333333334,1.0666666666666667,True,True,True,3,3.197152920186852e-07,1.0802102634599464e-07,map_converged
mse,newton,1.2666666666666666,1.0666666666666667,True,True,True,3,3.1971474800940314e-07,1.080208305026531e-07,map_converged
mse,newton,1.3,1.0666666666666667,True,True,True,3,3.197143771949129e-07,1.0802069461135488e-07,map_converged
mse,newton,1.3333333333333333,1.0666666666666667,True,True,True,3,3.197141338340259e-07,1.0802060312897765e-07,map_converged
mse,newton,1.3666666666666667,1.0666666666666667,True,True,True,3,3.197139757382672e-07,1.0802054251080051e-07,map_converged
mse,newton,1.4,1.0666666666666667,True,True,True,3,3.197139162303131e-07,1.080205195291839e-07,map_converged
mse,newton,1.4333333333333333,1.0666666666666667,True,True,True,3,3.197139437638441e-07,1.0802052935465767e-07,map_converged
mse,newton,1.4666666666666666,1.0666666666666667,True,True,True,3,3.1971404013120264e-07,1.0802056615855093e-07,map_converged
